schema_version,qc_version,sample_id,char_id,sample_index,image_relative_path,stacked_mask_relative_path,image_pixel_sha256,mask_content_sha256,binary_masks,image_gt_ink_iou,duplicate_group_id,duplicate_group_size,canonical_sample_id,is_duplicate_canonical,hard_exclusion_reasons,decision,review_status,reviewer,review_date
1,dataset_qc_v1,18/14,18,14,18/14/0.jpg,18/14/0.npy,efbcb00153d030418850a2edbc3ee719fb8b2f10abd7b8d36b3db3b906470e3a,6b3af0958409d33678f693a9c42027cdd8ed780889ff2a109dbd5e197bd09258,True,0.9773051124317937,DUP-38edaa5d8e97,2,18/13,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,19/14,19,14,19/14/0.jpg,19/14/0.npy,d4b795359a69e447ed462f91aa39d2416aefb6563da4a258214e57d2f2620e58,5bf9fa994b719982ee0b63d9da3fea743c3c4622d54de32e4ca145e01ff5a637,True,0.9706565950029052,DUP-38d3e03600c2,2,19/13,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,19/8,19,8,19/8/0.jpg,19/8/0.npy,77fd9f280f469041dea77fb9056e934dcf04a45c3f341ae438c1e747872bb145,a2a9a3b5a1cdfe9b81ae2dc39c8edd7a339df590b825494917fc5b477de83c13,True,0.9690086885133748,DUP-b8139e1cce7b,2,19/7,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,2/14,2,14,2/14/0.jpg,2/14/0.npy,223cd74e8dce8d84bc11e93e3693570a3646a45c596e5194930a2ce9de00d1df,252389594c4d19d564981174580e6828f492a6f4aafccd683e376d35921b33e8,True,0.9679817038307604,DUP-23dbadfa49fc,2,2/13,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,27/12,27,12,27/12/0.jpg,27/12/0.npy,23268b23177a415c4c657da3aa89c1677b82988ba53aef72bf38a73462895cd5,9fc999364441d40fd3c049afa0c6255856cca321690b3d1f08a8f489c488008f,True,0.6259764429316551,,1,,True,IMAGE_GT_MISMATCH_IOU_LT_0.80,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,28/12,28,12,28/12/0.jpg,28/12/0.npy,e98254522b275d5bb69f8a4dac66444118886d0a9b829c96cf7e3c6c191ed693,76e6413dbca0d6b6d84c7f434b19abd57b546b94688251bfd14c3c9a3871a429,True,0.024237899713823566,,1,,True,IMAGE_GT_MISMATCH_IOU_LT_0.80,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,29/12,29,12,29/12/0.jpg,29/12/0.npy,50f3188127fe26602609e26c062468e109d8d23297b7555f71e7a28a2bef8a62,269e439368ed84c9cd61fc035f4fc8cc9b348852256a39d0a3f974383763f9b9,True,0.025374432312300705,,1,,True,IMAGE_GT_MISMATCH_IOU_LT_0.80,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,29/13,29,13,29/13/0.jpg,29/13/0.npy,68df037101d22bcfeb4c28264ea6a078c2100d0bdf426c3a5f3e53c127a0f7ce,0f8e7cbe07f519b91db72bce9eb001023437001e99b58fc5695b6da1725c4086,True,0.9760124778142312,DUP-b873fed5dc44,2,29/5,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,3/14,3,14,3/14/0.jpg,3/14/0.npy,8d7293e8c8c00f2439542b5fd3ef479caff2a4cb451bb144098865f852644a3c,ce165d9d803d273e383404e838710337a22fe8e48153ddf0fa64427fe9bc0921,True,0.9720069740410694,DUP-104b10c6a3ae,2,3/13,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,30/11,30,11,30/11/0.jpg,30/11/0.npy,e4e85fcbe80ab6848288ea65eac14d8b8cc8915b43f43a936941e67b3aa5027b,6e0b510250efe59c88d2d97a6495f3a2f4f50dcab45c5be0c0f471b2059730ab,True,0.9657534246575342,DUP-2837f4ad0d92,2,30/10,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,30/12,30,12,30/12/0.jpg,30/12/0.npy,c38e90a4ddb2d85b1d1914e0895413d4eafdd503f114e478895a01523af6c98d,65a0120de21b07d6c9af34547dfda805c588f085afb0195323340492d474fd97,True,0.01702468739980763,,1,,True,IMAGE_GT_MISMATCH_IOU_LT_0.80,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,30/13,30,13,30/13/0.jpg,30/13/0.npy,c10687f50424bb7464ce8e1a0a5360b173b04d6a414dd87ecacbebd67606a657,8a30a1acbb18f48e119dc97b601f794459a85a84a480d2719a240445a23315f7,True,0.9740488548164373,DUP-6b76cbde20aa,2,30/5,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,30/3,30,3,30/3/0.jpg,30/3/0.npy,c50669b8868173f6fb41eaf164f8476eb12b7d188460ffa6f54ea54c2937cb20,e0835a28c433dde5ad0fdeca461f2fbbec5f521c5d43a35f417b1d59bd2788d9,True,0.9761798829528732,DUP-563c1cd2fad1,2,30/2,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,31/11,31,11,31/11/0.jpg,31/11/0.npy,c743fcd0a8d617eeaaad87d87a717521cfa28a2e3523f22e0303716e2bb36bed,ce1458f907e69aadf581e592611a5b7009a29d430151f9049a10f87c6c8ed6fa,True,0.9630086313193588,DUP-926dacbae2e2,2,31/10,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,31/12,31,12,31/12/0.jpg,31/12/0.npy,a3bd0b394606c9d9deb74fcdd61c5adcff55c3e884785aef8d1bd1903b44ee95,a289ef143f3a73cf497758c7f26ac9c4d6d171bd39ce97d8cce980558baf8553,True,0.01727814882449845,,1,,True,IMAGE_GT_MISMATCH_IOU_LT_0.80,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,31/13,31,13,31/13/0.jpg,31/13/0.npy,e0947dd99ee4cfef688269910f9aab29b9db90ddebb3e84d39482b6d92f5db9a,60203cdf129000f97fdae5034c7108908b053594fbb657fadc454f114dabaf7b,True,0.971841120598676,DUP-cf7a4cd7caa8,2,31/5,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,31/3,31,3,31/3/0.jpg,31/3/0.npy,e879a6ff4e16788ab68616bbdf6e6d6299891cd7c6aa5d35c76ea2313b38747a,6a45ccc067df2a7e9d7233761d4a79e65a1e5715a75ca6ada445baf820e9a912,True,0.9815557976984612,DUP-6a37fb18f4ee,2,31/2,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,32/11,32,11,32/11/0.jpg,32/11/0.npy,ecbc9a0852ed8d6646b6ab0223d43761d33b7b7fb4eb9fc961e359b9ea6f7dae,9e8a381ca1a5fa960c555bd21b2f16ce176ffd3d4c6be34eee3fb7c6743ecc38,True,0.9639160184806129,DUP-b63590c9e405,2,32/10,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,32/12,32,12,32/12/0.jpg,32/12/0.npy,c4e687a8700acd5843f57949a8aa548cec47a0d6c6fe56f8c669f1bfa381fca8,8de5e6cb78fe9682813131bf35184979825e81387933c584bcd2c131f091789c,True,0.05830636298559229,,1,,True,IMAGE_GT_MISMATCH_IOU_LT_0.80,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,32/13,32,13,32/13/0.jpg,32/13/0.npy,0c28b7874d4b45c39f0e8186c44f0523b4ab68958669e90d54c936929f55e48e,1189656d07dbb98d30d3c23e29783a5ce235f286ff3ab6a76cf395ee3acfdb00,True,0.9716387571387087,DUP-6472bc3d01e0,2,32/5,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,32/3,32,3,32/3/0.jpg,32/3/0.npy,c01ecfdb42140d885f132324c79386a828bccd9d8a416c343c3ce88e3d4c684b,4b450b009cf359e182d2d172d72c9f43544b25a9ab45604a61891f0854965cdc,True,0.9807390459974993,DUP-4c737efc25aa,2,32/2,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,33/11,33,11,33/11/0.jpg,33/11/0.npy,ee1077cc9170a66ea95ef56b10daeca3ffea7e4262d5723a6a683c25ed4f3c86,cddec8a720016cb40870eaa8da09884ddf9627ab0be7022823c9305f37e4dabb,True,0.9621702107859104,DUP-ee5fe628e9e0,2,33/10,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,33/12,33,12,33/12/0.jpg,33/12/0.npy,ca870394d93b6dff287699dff44ce1488e4bfd4268d285b8474f9222ef895812,c2e48055870a1bf767e6f1f3433567537b786e733f24676dfaadf918bcf7b6de,True,0.0029105296956891016,,1,,True,IMAGE_GT_MISMATCH_IOU_LT_0.80,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,33/13,33,13,33/13/0.jpg,33/13/0.npy,aced3436382ba3843c80187615ba54999b51fb9a8b2796f385048e5be1bbbf6a,ab726811e2fbb3fdf4cea0a65f0a33270aa38f658bc7f21553c98230464bc283,True,0.9650441284156165,DUP-bec2260936fc,2,33/5,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,33/3,33,3,33/3/0.jpg,33/3/0.npy,586301a29a5786a436423752afcd2673ccc7a320d9add74d1946c6cc32fdcd19,cc4944ce6722b52b7582061e2473a1144650780738ce74019bdf0b8ccaf5a62e,True,0.9776084245531385,DUP-be12aebe6f5a,2,33/2,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,34/11,34,11,34/11/0.jpg,34/11/0.npy,2f2b35664e8844352ec675b8b522ca013b3e0db5ae893b40b3eb4bbdcc781360,a87456c86c92f91609137d6e95f6c1d54481b0498ae09368453cf567cd48d609,True,0.9678844317096467,DUP-6bd910564644,2,34/10,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,34/12,34,12,34/12/0.jpg,34/12/0.npy,91a4aa7d389582152b346c149abeba4e3b5b94f60b5a2bca3612d78947f006ac,7e4f558ff834a3cb6dd1ad96358bc1ae5cad10fb520bb8193d4961cd74c2d8be,True,0.013345012923249954,,1,,True,IMAGE_GT_MISMATCH_IOU_LT_0.80,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,34/13,34,13,34/13/0.jpg,34/13/0.npy,08a95f4770ee1a2341a9a91759290c225a374319b795de9c0000ee175d859cfd,cc747d939eaf728b8321f379eddb6ff375ae1e2bc7265d8dd9af8f005c8811a2,True,0.967574365704287,DUP-a15de5db36a2,2,34/5,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,34/3,34,3,34/3/0.jpg,34/3/0.npy,910a78d1473afc8046ccdeca8101fe6f935b595da8a3f1ef39bea64dfab0b95b,914be702abe3d7b3999c83ecc3bca9bc820686ea9ab7283d2819d6e8cc21e4d8,True,0.9833358713859943,DUP-c5e3b883460c,2,34/2,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,35/11,35,11,35/11/0.jpg,35/11/0.npy,e61716c04cfea807b7c39ec14e14ffc431861db12a208538a4ce7075871f4ae9,835757a530f383de234bde642c417842906e97943ac62f7b8fe86a68b5604fe5,True,0.9640476565370283,DUP-9c4454236fa2,2,35/10,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,35/12,35,12,35/12/0.jpg,35/12/0.npy,711d5a02a341838ae93a455c343ce1cb78c0c256093bb1b27d722f677200deda,224fd6b53927687461447a68a3859d8bf0bb6c721f20a925acd2c9921dc46b89,True,0.008059132093466858,,1,,True,IMAGE_GT_MISMATCH_IOU_LT_0.80,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,35/13,35,13,35/13/0.jpg,35/13/0.npy,8545b128ab5c820179c034ec14e3db0c55762b7a0939b9bbd8a03882ed7792d1,32890083bf17a26c0ecbf8087efddec9294ba12dae09609d48b7ba5956332e23,True,0.9741840746530245,DUP-96baebfd2b47,2,35/5,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,35/3,35,3,35/3/0.jpg,35/3/0.npy,0167ac152854344132428ff6a46b46884d68d0a7de609556a5b0e76e4ee57e0d,2db8fad4d29b4da8f9f499649656f260fb45b632afd2ea5ef75e13ee34c7ba7c,True,0.9827317698790766,DUP-a024f5229b6a,2,35/2,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,36/10,36,10,36/10/0.jpg,36/10/0.npy,7055ae5509c71eb52ea7ed0c9caf7746d3a4d48eabdf8d1fa2e1a8c097a9562b,05ffb02775097cda76b10b7a066807ec7d75738a54625dfed44f0c65ad4e8ddc,True,0.9631674166164123,DUP-73f58626e0b8,3,36/9,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,36/11,36,11,36/11/0.jpg,36/11/0.npy,7055ae5509c71eb52ea7ed0c9caf7746d3a4d48eabdf8d1fa2e1a8c097a9562b,05ffb02775097cda76b10b7a066807ec7d75738a54625dfed44f0c65ad4e8ddc,True,0.9631674166164123,DUP-73f58626e0b8,3,36/9,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,36/13,36,13,36/13/0.jpg,36/13/0.npy,39ad52df7c1e726652300283132e927b80f3d786aa15b4886b7d68d2ccefa404,735e8e4ba94826cd886f6ad30653e28a07d9df3cdad3a0f61f33c831f53e0e19,True,0.9758872754936658,DUP-b57cf65445b7,2,36/5,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,36/3,36,3,36/3/0.jpg,36/3/0.npy,848c4ddc169d9c4677c1b7f6a618e702efe6dee2845adf984c528d320b9ee0fe,56fed1e2f65c7e0b8fc4c939310e9a013562be62926776fab837aadb4a3ba141,True,0.98507942747887,DUP-1b22900c7a73,2,36/2,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,36/4,36,4,36/4/0.jpg,36/4/0.npy,c2f7ffa2d6d8930446133ad04b69e9a11a70fd524edcce5661e836e68c9d3535,aa9168cc53bb72cc29856bb6a0d245d70c16965fe8f9de348952b19c82febd44,True,0.016360997493072963,,1,,True,IMAGE_GT_MISMATCH_IOU_LT_0.80,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,37/11,37,11,37/11/0.jpg,37/11/0.npy,6e639db9fdd65d23dd1ec1673f8086008c6fd5931be820a711ee95abc872867a,4616420b52d84e19728d47aa4c9976c6f04d2afc85f77a0665c43f9f89b3c024,True,0.9871716179720108,DUP-835e84905aa9,2,37/10,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,37/13,37,13,37/13/0.jpg,37/13/0.npy,729338245340dd40d455022a45d198b0e8b7912795d6d4c67ad725c342d06c6b,05a9332cc36bd15bd469291e63c3f4b1dfb46c2eed2b9e9cd7a26633938d09a5,True,0.9736642462338788,DUP-5f2c63007a18,2,37/5,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,37/3,37,3,37/3/0.jpg,37/3/0.npy,53b0d772dd54f9a14a75ab8b59eafc98216b00b5a79583a79665845dee97c6a7,654ac5a7862a7b741513a40c3e60719fa13b745e3d9873fb72f978cc5a83db49,True,0.982021420115085,DUP-ffb4efbb60db,2,37/2,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,37/4,37,4,37/4/0.jpg,37/4/0.npy,0d4bad2ca2d0b6c8d6f5bc1f4880e6b32e9ff50a5b3dcf0f0296c6d88d418927,66c97bc23181e94d9874c0cbfbcaa38f2d63deea1a27c282c9768f7ce0ddd2bd,True,0.017435368891179248,,1,,True,IMAGE_GT_MISMATCH_IOU_LT_0.80,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,38/1,38,1,38/1/0.jpg,38/1/0.npy,d85c790992b47ec6c273fc2ec3b4ac256bd099225d8cbc01aca5245a5385a63d,1257f3f8d0f8bffc991168073a93713e5fa8e789564ba7b078f426ab1270c6f2,True,0.9732935627081021,DUP-08cd56b07d0d,2,38/0,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,38/10,38,10,38/10/0.jpg,38/10/0.npy,4d9ada9f84989222bcd8439bdae242f17c15919f8258cb1bce418c315f5f89c4,5a701484c748b683a373db23d409b31ff72eaeaa275afa254c2b864fe38be7ac,True,0.964840697977255,DUP-319169cfe0ad,4,38/9,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,38/11,38,11,38/11/0.jpg,38/11/0.npy,4d9ada9f84989222bcd8439bdae242f17c15919f8258cb1bce418c315f5f89c4,5a701484c748b683a373db23d409b31ff72eaeaa275afa254c2b864fe38be7ac,True,0.964840697977255,DUP-319169cfe0ad,4,38/9,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,38/12,38,12,38/12/0.jpg,38/12/0.npy,4d9ada9f84989222bcd8439bdae242f17c15919f8258cb1bce418c315f5f89c4,5a701484c748b683a373db23d409b31ff72eaeaa275afa254c2b864fe38be7ac,True,0.964840697977255,DUP-319169cfe0ad,4,38/9,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,38/13,38,13,38/13/0.jpg,38/13/0.npy,8f1d64e0950a2f4f0f96be15ad018a0b5a0e68161f9d620f3f6b687c425921e5,4e2ba19ddb3aa2d8f06014038d9f59aae064219b628673934f6a8542222f2531,True,0.9765444670739987,DUP-f8ac83dfa36f,2,38/5,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,38/3,38,3,38/3/0.jpg,38/3/0.npy,5d09b2443134f71fd387a43e79a8b472fdb7858829a461e2f7e61b42726e7c16,a20cdac91e4ae41319acdef2e3340a585cb6b10521ad41c2a726dffb24d16156,True,0.9858895372996802,DUP-e4959efc4e29,2,38/2,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,38/4,38,4,38/4/0.jpg,38/4/0.npy,bc93647acaf34f001b6d88dcbed12bb31e0130b43005e81a93cd12226309c085,c1d9da8c7d2d04e44359eee407e263e9a2b8ee2db2b854ec7b659df16d11276e,True,0.06889652472706712,,1,,True,IMAGE_GT_MISMATCH_IOU_LT_0.80,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,39/1,39,1,39/1/0.jpg,39/1/0.npy,620672f6cc1bad013d0ae2d8e519589d0bf285757e24602938a8886b25a340a2,cdcf958dc9756f61212c5629da89216e83e470f6a920d3192d362ca34e8409cf,True,0.9778988204866962,DUP-1146f50907f1,2,39/0,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,39/11,39,11,39/11/0.jpg,39/11/0.npy,9086b5fde24ac5a8c885fc327740fb62569660bf7dbe46e70f29d5e552ea0b87,d84f35877729301fb3c78b660632f031b173cff656188fb608cf858db56f75c4,True,0.9727794398940606,DUP-bed3c0eedb6b,3,39/10,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
