schema_version,qc_version,sample_id,char_id,sample_index,image_relative_path,stacked_mask_relative_path,image_pixel_sha256,mask_content_sha256,binary_masks,image_gt_ink_iou,duplicate_group_id,duplicate_group_size,canonical_sample_id,is_duplicate_canonical,hard_exclusion_reasons,decision,review_status,reviewer,review_date
1,dataset_qc_v1,0/18,0,18,0/18/0.jpg,0/18/0.npy,d025e7213732ca81aaeb0c615172d6b0757003edd3db02477b5c27c9f84d72e8,b99be1e9e71a225963400ac311d8a20487b8c985933d27057de53f9c7ce1ff5d,True,0.9779912387185307,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,0/19,0,19,0/19/0.jpg,0/19/0.npy,086c84a4adfaba05f9d2bc299305bd0a0478981ebb4e5a227926feb9fd5f7d34,4e50e1fe402cb209b3c4ab5e0b9b5acf8b58f72668863994c415219511ac5fbb,True,0.9818958155422716,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,0/2,0,2,0/2/0.jpg,0/2/0.npy,be19045b97594688c22f063e0b968319ac5a08379bae5268357c6ddb2ee6485e,1f64efa3d8195698828501033badd390a684a4967e89d23dddc13afd9b45f7e7,True,0.9758413698090928,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,0/20,0,20,0/20/0.jpg,0/20/0.npy,a41679e66c5efbaee7d563ffb210920388ec6c44d7f5e897299ab272176bbbbb,1df8e4e1df612dc0deb60ca053985c330972216d6e87d8715af6d132a3d0e166,True,0.965467208357516,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,0/3,0,3,0/3/0.jpg,0/3/0.npy,ef04839def6aa316cd20674d597d1ce486dda7b368688e99c4ad3c3f419b8a39,940dcda2f52fade0debf8e4907287669cd7d079bcf9fda811e16cecfa34d4c2d,True,0.9678432443503789,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,0/4,0,4,0/4/0.jpg,0/4/0.npy,5a2d566633d594e292e58674e997c469efa8b4851fa85b83fb0ccac9f0437cb4,5a2213c6825111578bed39482d3191a65418dedd87a1ea1f00674f461e692448,True,0.9810183204325333,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,0/5,0,5,0/5/0.jpg,0/5/0.npy,94404fbfdae879e0171421301b9b55a9f1d325a84c6c0025774c1536793df7ab,7dc5fa3e64b79563fcacb399a16194973e444b5be420e948179ce5a18e69cbdc,True,0.9094574780058651,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,0/6,0,6,0/6/0.jpg,0/6/0.npy,95227842691040eda652c1189470abadb7989b8c487c48b1de18e13f5082c2da,6997d7c4fc992e46b1ecc9d2bfe11608efb07f1a80156dce1c5e35d5fe35152b,True,0.9761108714408974,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,0/7,0,7,0/7/0.jpg,0/7/0.npy,c32c96b224d4730f4ff4c63355de51f7c2b933d1741eb5547d246359e2e8ba46,0eaf9bf4b734e5ddb1c890ba5183e0aaee821e019f1f564f693fb44da054b40d,True,0.9752989155621467,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,0/8,0,8,0/8/0.jpg,0/8/0.npy,e67d7cd5dbf730559164231f75d434f3fe6008c9b118afebf8123c5004af53fd,a3779e9c327a6f87201f52072438a364ff56f61e33fa8305ca978d2450bdd16c,True,0.9736083147412526,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,0/9,0,9,0/9/0.jpg,0/9/0.npy,c2cf28e5dc18e8e3697e5ce5cde9fee4247d1564d155d9e3059021bd65268e24,678ce2f4fc57748a85f22950fbfbc503906925577589cc6a0c0365f6d9886fa2,True,0.9840671304902013,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/0,1,0,1/0/0.jpg,1/0/0.npy,b2f6baaba9e6b7c8e529bbef8f352465510e72e0cd483b95f31d8f35f52dc7d6,2e7d0da8602cf364ee3303ac23db33100c0044b39dbd9c9a1801dff9df4940aa,True,0.9763762367606678,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/1,1,1,1/1/0.jpg,1/1/0.npy,551068c606709520aaf56e566082ec2bac71ccb13f04bd66062badce84f36d77,adf2f369ba77462b7123090562fbbadc92d51055ccde97eb57fc25481f3b1d95,True,0.9682136994478436,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/10,1,10,1/10/0.jpg,1/10/0.npy,dfd7889f364d3b601e11ab7da9de6b82cab88b97a86aeff1bfca91abb3c9516b,5664af92627f21f2691fb70f13e06167856970ebc277281dcb927d3010cf4fc2,True,0.9567345122900679,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/11,1,11,1/11/0.jpg,1/11/0.npy,2b092f7bd6847e41abe8e91f4d8b06a3c78adf575552a36e0ec58ee484529000,3192f0bbe77babaf62662df8c1e7d1f9981e47aad3738e6dc17eb645a3e8a18b,True,0.9674331299859221,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/12,1,12,1/12/0.jpg,1/12/0.npy,72b6612476f4e5fd24856b3b9b66512b9b1bd2c31254426ab86aa8e886a1ec09,d65d29820d565b563a9386a874eb76c71c6c8d8deb86866a9849e0942ea2e24c,True,0.9667597277961961,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/13,1,13,1/13/0.jpg,1/13/0.npy,16bc385050dc54c9edf518f5f45bb1f341f94b880ebf3a21693f8ce31d38736a,0a6d1eaa661a7fbf8d23a87ea7294d933b94e98cd7e09f7d22fa44e0edb84771,True,0.9755390679341526,DUP-dc5fb2333568,2,1/13,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/14,1,14,1/14/0.jpg,1/14/0.npy,16bc385050dc54c9edf518f5f45bb1f341f94b880ebf3a21693f8ce31d38736a,0a6d1eaa661a7fbf8d23a87ea7294d933b94e98cd7e09f7d22fa44e0edb84771,True,0.9755390679341526,DUP-dc5fb2333568,2,1/13,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,1/15,1,15,1/15/0.jpg,1/15/0.npy,f9e96013e6856981df8599a07086f7ca616b275baba9490d2f922def52b15932,a36880a35bb7b22d5b27c2c132c4bf2b100b3448186ffc8d81a0db237bcdd15e,True,0.954961736294066,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/16,1,16,1/16/0.jpg,1/16/0.npy,5c779003e24496eb4b265031ca7b0a0191757e0c11ad00a057a20a73bff5c0c9,980d221b60d263ed0d18919059e51e677a48cd9e374d4075a6f30bcf20bb3d12,True,0.9776115631475211,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/17,1,17,1/17/0.jpg,1/17/0.npy,6f2bc91bbc81453dd370ea933ebf4db1385f4c05864fc3fc49d7f71756987920,f4e74c49de5674339ff90c945e721876dfbccdac10b70bbb17234fbfeeccfcda,True,0.9717856151069147,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/18,1,18,1/18/0.jpg,1/18/0.npy,bf10d92fac29bf6ac3394628927461fac5b33c4cca9548a9dd676bcc6e90da3a,a11cdd081b5c211270b7dcc4f442fcc8164e6d1430369876255c13ff40901675,True,0.9733935436626594,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/19,1,19,1/19/0.jpg,1/19/0.npy,bab8a5cfe6bf1a6f20302add767153b6e248357baf3bfdab334defbcc1882c10,94d18181c13bdf528a80c27d0a458fb5c99cc3c0f7d1f0071e93091b34deb5bb,True,0.9814213818729128,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/2,1,2,1/2/0.jpg,1/2/0.npy,ccca4012f3289d71605da3ca86eb1ff771e45c3a0e31ff20b7ca5fd656134c8a,812f3bfdaf6d010811d90845a66b5502c3953f66e5423df1298f2a3b88dde295,True,0.9701649470986397,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/20,1,20,1/20/0.jpg,1/20/0.npy,46b67c2771de570ed3e03bf91292132cc4f6842bac8ec03a7f47fcb9e17e895d,eaa154b8a9117dba9db752005c991b2d06ab1b4bd051fbf28b137a6f4d613242,True,0.965218798026369,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/3,1,3,1/3/0.jpg,1/3/0.npy,aa4464abff77b90ae2f0acfa5c82e2f54197808a44a71efa3319bfbeafdbb1fa,6f60b318eb3fdee645099ecee39d680a304d5789b8d63d9bba594841190a0914,True,0.9507213790519018,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/4,1,4,1/4/0.jpg,1/4/0.npy,d1fecdab4c440557ddca78a800755141918a339e2576678b3fcda9a58b2bff5e,56b5fc778bc77aae76ff249b25315e7c85b02ecac5c12c38bb0b0778810b60c6,True,0.9767228001609288,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/5,1,5,1/5/0.jpg,1/5/0.npy,1eaae13d14a943bcd6cf7791aeece5a26d212f5b85e78c9f5952f677316c82d5,1719dd1b494f319b95ba97f08911c3e88c06adbf9aac42e2cfe1a57525ac4ebc,True,0.9354401805869075,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/6,1,6,1/6/0.jpg,1/6/0.npy,e4a68977efb69ecb0066dd18ac6fa7a1cfd67b6b760f1701cd011a87b7b5281a,82f0e89a27fd4681bde6c77fcc54aac400b74bb2fb971709a3de2a586a5078e6,True,0.9752005347593583,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/7,1,7,1/7/0.jpg,1/7/0.npy,df2e7c8cc68698b7f824cd773084a273076976fd8eaf0e7d4850b7eda9d5f6c1,e620889bd7f79ad5d87ac990750e2ad3ac8865c6fafa83c221697d249483a789,True,0.9821420223458464,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/8,1,8,1/8/0.jpg,1/8/0.npy,38310c42fde9d16f2da53b04864f753648968c9326939c712f33bd4070700c59,0708a4b2e798c5024eb08845d23aba328c0dc77289a8c809bd07a708e0b2b9ea,True,0.9664738980931541,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,1/9,1,9,1/9/0.jpg,1/9/0.npy,b5ace34f52a37b04ad2ce2817be610f559e04292bc73344e3e17cd5ed35f53c9,0218e83a822860d16fb7efab1f634add4bd13f9bd33a0be1aaa5cc8266efd969,True,0.9746290986161327,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/0,10,0,10/0/0.jpg,10/0/0.npy,6bd2ebbe7eb712747f2698f31732e1fc82ee67e2a2248489ef8de5962130f773,c87217771963700e839159dafd462b5f6d9440daf5ea6078d8494be11611a22a,True,0.9821880027579867,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/1,10,1,10/1/0.jpg,10/1/0.npy,8898939b2ba234ed1389d349ef3a5f6baa7c80f45da983472c98149c046117da,8655590835441e685f4d2818acfd9eecb3a8ee68823077fabd4fbff6de2afa64,True,0.9836079754335885,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/10,10,10,10/10/0.jpg,10/10/0.npy,b6922a8f84380ac95d521d7db681381deab2964f81b0b4e5dc3084ddf59fa62f,ca22f814d23c2f3df2e2af4f1d0b30b382f86741e53d7e354b2062ba027dcd66,True,0.9695281505866464,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/11,10,11,10/11/0.jpg,10/11/0.npy,adf2c7540642ef4526cccdb50feb1127ad25df797fada353590ea1b9d50fce9d,a98c308845ad483655fccbe0465ea2dbab780b060fae0d3354d932bd24761a9f,True,0.9711906867079281,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/12,10,12,10/12/0.jpg,10/12/0.npy,6a909b0f766188c0755143c64a3f5c81ce80d8f7c6f3deb45d035f2f10262d77,f107ab63d29cb0700802701560fc8a929376e5d06f074c0a80fdd0dcab9e40e4,True,0.9752260269096604,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/13,10,13,10/13/0.jpg,10/13/0.npy,bcb304843e0f25f226badb12f3480ee598c74d668e2a948d93ab2c590fbdc05a,83f4fea688202c90f270cba3c8c3643a1d5658737e268ed7121f46a7617f7cf8,True,0.9826815188226685,DUP-0186299d2dd9,2,10/13,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/14,10,14,10/14/0.jpg,10/14/0.npy,bcb304843e0f25f226badb12f3480ee598c74d668e2a948d93ab2c590fbdc05a,83f4fea688202c90f270cba3c8c3643a1d5658737e268ed7121f46a7617f7cf8,True,0.9826815188226685,DUP-0186299d2dd9,2,10/13,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,10/15,10,15,10/15/0.jpg,10/15/0.npy,c49e612a1eeae00622c5693b3fbcd973eb70dec47edd52414e673a6e3f869fe0,69b275161c34a2aec220bd7689644e5b7f35d10f7c2bead3574120f81e5c4f4c,True,0.951075207645921,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/16,10,16,10/16/0.jpg,10/16/0.npy,d78c1c1aedd4d72d363f273f8d0153212b4f91c064bcb8deea1e69f8ff6037cf,9d8ce08d0c23d6fe56c18a7ead4b235c5263e54e6de18c0e182cf18862c10a7d,True,0.9821929045047508,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/17,10,17,10/17/0.jpg,10/17/0.npy,1e7b64a37088d6d1bcf57b42f05014fabdae0dc9efd99712affc6dd314f9c5f2,7d430c535e65af64827fed7f2d0bf72416a1c84dc088ed6f9c8f989d28c19c47,True,0.9768760122368184,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/18,10,18,10/18/0.jpg,10/18/0.npy,5e566fa97178a2adf4acd0cde338847b430f0449b4952e34852c2a87a0095393,abff0ef31fefe1b8e5fc100dd744485e1c7e01356b86aa3f760de6c4e3c73c53,True,0.975938345687728,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/19,10,19,10/19/0.jpg,10/19/0.npy,88d4d1692f44d061517bfe62f54b9135a0fb980deaf11a6eab2696bd8900303c,4803b2cb8e9ca9bec91b2263602ccade11189817c04b936f76ac4738ab9636b9,True,0.9848257330277405,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/2,10,2,10/2/0.jpg,10/2/0.npy,f8b5361edd68a1c6b3cff169e868cfe474538456cb88f6081df21cb5a472f02c,1a08b9000bd76922a68490bbf519843bd5916c866517b57b9c4c623357633e98,True,0.9785567371231019,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/20,10,20,10/20/0.jpg,10/20/0.npy,fbb7219dd5fcc78b3e5bf88e74258844fadf46301af4d354659e6e0909f74565,d7e461002c6da6171f5fef1b3e09cde20e091ed65e5ec20f98583875ba8a3f4e,True,0.9706758770147637,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/3,10,3,10/3/0.jpg,10/3/0.npy,29f5c0c451170f71b445f5010088667a5f9441a393f977300660494810974da9,ca5d4a93609b3117dd5fe0b769feb604e18e2ba1dd8a597f9bc8522ba15fe552,True,0.9727789174688338,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/4,10,4,10/4/0.jpg,10/4/0.npy,7da99b6604666f64ce768ba2ee7f005c540dc184d774ed0f67229696c567591e,bce8df72da0d7c422a5917a74d91d05720297a606bb92d354264e52ad20e0c38,True,0.9846340630572523,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/5,10,5,10/5/0.jpg,10/5/0.npy,f29f70b0aeab7c26ef9fcb1fd397a0c32095f6894459cdb3319a5bd2c80a028d,7152fa25d8b5743d64af15e7c546638fcb38f4cb4ca5cd339dd1c4109f509dbc,True,0.9575782537067545,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/6,10,6,10/6/0.jpg,10/6/0.npy,d85117918e7f4ebb0fd2c8b0bf402660667397864762258813c500bd2fbb6992,226c931fba63486162e1bdcec4cd33b46075845cc79b037faa56b94b5c929b8c,True,0.9738595923649305,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/7,10,7,10/7/0.jpg,10/7/0.npy,7eabdb48b57d32d042ac544cbca87ff15c4282055151d3eace3073f9b94123c9,e2b8a52b6d54f82364cf1387e43f46843c26d39403cc97ebffb5276833783fc1,True,0.988181449510457,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/8,10,8,10/8/0.jpg,10/8/0.npy,e18622f1f320592baf4743089b520a68a0a2c0bb4e77e825f063c8a24f4d568c,3865e03d243d352a87290edc504e4cd4eee895b09d6068394e56a76b2671dad6,True,0.9789707927677329,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,10/9,10,9,10/9/0.jpg,10/9/0.npy,124e7e25301962025e32841d38452fcbc5f7f49afc3891dd144ae88cd14eccec,db3da76e16374be9814c037cd5009a5abbc5e2813c99fc4b92efe0b3ce8e0ac2,True,0.9842772095863227,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/0,11,0,11/0/0.jpg,11/0/0.npy,58b82bbb5b30cf6963e2192da1b2fef32e92880d6410c7d5e3c03163e0d6c2ab,59297b2bb4279b6d3bbe20f24c890b99e84195e8715fc27b7ca4daa23c21fbaf,True,0.9777987540117047,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/1,11,1,11/1/0.jpg,11/1/0.npy,04ea5551152e312632323b1200a44d7c421d0844b6dca6bf01cde1d9cd475c35,76429456f59b8074e6bb422566697461311dcf1e65b6cd131310b742acee6a7e,True,0.9783544558438946,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/10,11,10,11/10/0.jpg,11/10/0.npy,ce4205ac459aa27cf594d6f71629bff27330f99516b6074fa3eda64ed0c88841,8a7568ac213d0679eb631d258ea2072620861ba2d3e3aa0f6577a5d2ad954abb,True,0.9626184940082275,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/11,11,11,11/11/0.jpg,11/11/0.npy,4c75191c43f27326ee07eb869d217aaa8409694aeac0f213d402a91aff484bf2,9b303a3909414f68ff95d54f70d00364bd6d58494a24a5721d71b6d24f9ac25b,True,0.971340206185567,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/12,11,12,11/12/0.jpg,11/12/0.npy,41cc717bf8eeeeae82770256693a6a5eeade96415150e50be48e5bef46f4f931,1b78c4fd6bd32c63ad3a23c571c88692f10fc67430f1d3468b8a73bc7d924768,True,0.9718196457326892,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/13,11,13,11/13/0.jpg,11/13/0.npy,e14e4672281adff630273ffa661f4b9d780bf46cf685634db485f869ca4364a6,d27bc199f2ab9a8635e086daa23165cdd66de4957efa7d9109c9a39f7f4cfcda,True,0.976348372752712,DUP-02c9d548ecef,2,11/13,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/14,11,14,11/14/0.jpg,11/14/0.npy,e14e4672281adff630273ffa661f4b9d780bf46cf685634db485f869ca4364a6,d27bc199f2ab9a8635e086daa23165cdd66de4957efa7d9109c9a39f7f4cfcda,True,0.976348372752712,DUP-02c9d548ecef,2,11/13,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,11/15,11,15,11/15/0.jpg,11/15/0.npy,51564a70048aab03bb1158d882eed80420c83c7a5582eb0b447a71cafbde7acb,2be4b8c85876f64bbfb7d376a076e52f0485149969228eab7292233866c5b4a7,True,0.9583404327824161,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/16,11,16,11/16/0.jpg,11/16/0.npy,9270a6333a46a9df8cfc3bd13b9161fa689cf639cfbf2f4451f87da41679689f,51716549da0c7ea472f20666c76ba724d98e29dccf19946c83e049b038ee6690,True,0.9811140615210192,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/17,11,17,11/17/0.jpg,11/17/0.npy,76b33b59f855fbbecfcb2e62edf55902b8670eebd00c3332c80bb78459294db4,35ef4cdec85ab7b373e14a8d8de8ff99c2b8ac572e77562bf1f8a0d8ea4ffdc5,True,0.9803380889581585,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/18,11,18,11/18/0.jpg,11/18/0.npy,ef122d6d5fb4240a3894373fc858710a23c46d203bc0c0327bef8fa34f6958b4,70e06ea1034eca6ef03dc1284408eb0b58d7e45607e1ebdf1b0343338388a4ad,True,0.9708397671932534,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/19,11,19,11/19/0.jpg,11/19/0.npy,4290768432599f5e2e6453c63df712debecf055caf8e6c5d8a0b0a021e8666da,c480d90e167988dc414a0627bde6f949c460ea58b33549615d44f26c4f6f33df,True,0.9801751138952164,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/2,11,2,11/2/0.jpg,11/2/0.npy,9792ee183a581c2bb7003037c3fc61d9292083353b16f5519deee50a8c3195a3,c63de3d7eb5397e5d725dc6d2107f01cd63fd4f31d13a552aa192feffa884462,True,0.9802603291248094,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/20,11,20,11/20/0.jpg,11/20/0.npy,50e926fabdc0793640fea6b50c7a3dcd4e9656c45d871810b65b00c0dc265c01,779eda95623af93671ed6473a3223a17dfc2b9cc3dd2e60232c581cf7ff8cf48,True,0.9642107861285943,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/3,11,3,11/3/0.jpg,11/3/0.npy,be9da3fbd3ff4449535cdd8b1178f8ff3331cf1073cfb8dafbe8fbe859fc832a,9350acad580061da6302d886a9773f4a03e5e0c27dfa391bbfb090a0622428b0,True,0.9606392694063927,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/4,11,4,11/4/0.jpg,11/4/0.npy,458d3fd384d8dba6760120b29ed5cd08ec0588eef48d71519019e22e909a44fc,5f2d1dc58898668eb6f6e9d4e9da044a56e7063d0b6a59295ed5e0c8b3a11ee8,True,0.9755237502592823,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/5,11,5,11/5/0.jpg,11/5/0.npy,e10f35e3d61e4469f8e6aa41053c139061503a75bc7f13e46936dfbaf9212d41,f3319a3c36e3ce299f6f31f8bb6f3b8e72251137bbd4888cff0c9780b0d83f78,True,0.9384998688696564,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/6,11,6,11/6/0.jpg,11/6/0.npy,87b6387668ef3896adbd4c1a2fdec6c438fcaff88add831207b72def873881ef,1a3e33601d491e942465ad3ccb3e1e3ca7ac08ff45dae48f8db2cfae40b63984,True,0.9722434129452497,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/7,11,7,11/7/0.jpg,11/7/0.npy,7025b3eefaf86eb5485841776cc7f4cf500fa07f1ab5ef24d158d762b35e4b9c,d0754292722b2009d12ffc3ae507193d84be97baef0c1fe68ebe97d1e78cacc8,True,0.9801796221740476,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/8,11,8,11/8/0.jpg,11/8/0.npy,160ddc3b2c77b85b77ff7dbab87f1f7dd8f67d76517f1d0537e8e48a2a45ce88,734f2f0adc8e86909db0ef6674593e6c915baf3419f4be1c292881e9fc3c9b7c,True,0.9752599331600446,,1,,True,,KEEP,AUTO_KEEP,,
1,dataset_qc_v1,11/9,11,9,11/9/0.jpg,11/9/0.npy,c8bd300b4fba65c006adbab8615ba61718494ad0081024c60d19f2f184558015,d345f1238126e95a1e1b1d45f09b79a1ce14ccbdf189312be851e974b990d892,True,0.9817798876705002,,1,,True,,KEEP,AUTO_KEEP,,
